SampleID	location	pedigree	rep_number	plot_number	Batch	Month	day	year	Temperature [C]	Dew Point [C]	Relative Humidity [%]	Solar Radiation [W/m2]	Rainfall [mm]	Wind Speed [m/s]	Wind Direction [degrees]	Wind Gust [m/s]	Soil Temperature [C]	Soil Moisture [%VWC]	Grower	Date Recieved	Date Reported	E Depth	1:1 Soil pH	WDRF Buffer pH	1:1 S Salts mmho/cm	Texture No	Organic Matter LOI %	Nitrate-N ppm N	lbs N/A	Potassium ppm K	Sulfate-S ppm S	Calcium ppm Ca	Magnesium ppm Mg	Sodium ppm Na	CEC/Sum of Cations me/100g	%H Sat	%K Sat	%Ca Sat	%Mg Sat	%Na Sat	Mehlich P-III ppm P	% Sand	% Silt	% Clay	Texture
NYH3-1-379	NYH3	B14A/MO17	1	379	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-1-388	NYH3	B14A/H95	1	388	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-1-389	NYH3	B37/MO17	1	389	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-1-400	NYH3	2369/LH123HT	1	400	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-1-40	NYH3	B73/PHN82	1	40	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-1-4	NYH3	B37/H95	1	4	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-1-60	NYH3	PHW52/PHM49	1	60	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-1-88	NYH3	B73/PHM49	1	88	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-1-8	NYH3	F42/MO17	1	8	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-411	NYH3	B14A/H95	2	411	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-440	NYH3	B73/PHN82	2	440	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-449	NYH3	F42/MO17	2	449	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-495	NYH3	F42/OH43	2	495	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-521	NYH3	B14A/MO17	2	521	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-541	NYH3	LH74/PHN82	2	541	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-565	NYH3	PHW52/PHN82	2	565	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-607	NYH3	B37/MO17	2	607	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-616	NYH3	CG119/CG108	2	616	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-641	NYH3	B73/MO17	2	641	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-650	NYH3	B73/PHM49	2	650	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-654	NYH3	B37/OH43	2	654	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-694	NYH3	PHW52/PHM49	2	694	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-698	NYH3	2369/LH123HT	2	698	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-705	NYH3	B14A/OH43	2	705	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-743	NYH3	B37/H95	2	743	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-754	NYH3	PHG39/PHN82	2	754	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
NYH3-2-773	NYH3	CG44/CGR01	2	773	3167	8	7	2019	20.5772845436564	13.5884600169539	67.7483300367335	254.348417627921	0.048723717767073	1.06910075839653	210.963706233988	2.67691311878291	21.0164427345368	13.7403316553154	Ed Buckler	06/20/19	06/24/19	12	7.7	7.2	0.23	2	3.6	15.3	55	55	8.2	2349	261	8	14.1	0	1	83	15	0	8	48	26	26	Sandy Clay Loam
OHH1-1-118	OHH1	F42/OH43	1	118	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-120	OHH1	PHW52/PHN82	1	120	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-127	OHH1	B37/MO17	1	127	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-12	OHH1	B14A/OH43	1	12	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-142	OHH1	F42/H95	1	142	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-147	OHH1	2369/LH123HT	1	147	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-171	OHH1	F42/MO17	1	171	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-181	OHH1	LH74/PHN82	1	181	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-196	OHH1	B73/MO17	1	196	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-19	OHH1	B37/H95	1	19	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-1	OHH1	B73/PHN82	1	1	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-204	OHH1	PHG39/PHN82	1	204	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-221	OHH1	B73/PHM49	1	221	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-226	OHH1	B37/OH43	1	226	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-64	OHH1	CG44/CGR01	1	64	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-76	OHH1	B14A/MO17	1	76	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-78	OHH1	B14A/H95	1	78	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-1-9	OHH1	CG119/CG108	1	9	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-252	OHH1	B37/OH43	2	252	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-258	OHH1	F42/MO17	2	258	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-294	OHH1	B14A/OH43	2	294	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-308	OHH1	B73/PHN82	2	308	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-343	OHH1	F42/H95	2	343	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-365	OHH1	B14A/MO17	2	365	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-370	OHH1	CG44/CGR01	2	370	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-376	OHH1	B37/H95	2	376	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-378	OHH1	B73/MO17	2	378	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-389	OHH1	PHW52/PHN82	2	389	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-406	OHH1	PHW52/PHM49	2	406	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-408	OHH1	LH74/PHN82	2	408	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-413	OHH1	F42/OH43	2	413	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-419	OHH1	CG119/CG108	2	419	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-435	OHH1	2369/LH123HT	2	435	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-446	OHH1	B14A/H95	2	446	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-455	OHH1	B37/MO17	2	455	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-456	OHH1	B73/PHM49	2	456	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
OHH1-2-481	OHH1	PHG39/PHN82	2	481	3167	8	6	2019	22.9745413244802	17.5376376026559	74.6888432640224	272.425200978679	0.05169696969697	1.07915428970819	194.190005251182	2.3676568233444	24.5796924152394	6.51728718755462	Rich Minyo	08/22/19	08/26/19	6	6.6	7.2	0.41	2	5	30.9	56	163	16.6	3007	687	7	21.2	0	2	71	27	0	43	26	32	42	Clay
SCH1-1-107	SCH1	CG44/CGR01	1	107	3166	7	3	2019	23.7485812581914	16.0705111402359	66.9199868938401	317.724115334207	0.050933158584535	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	Rajan Sekhon	08/16/19	08/20/19	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	Sandy Clay Loam
SCH1-1-110	SCH1	B14A/MO17	1	110	3165	7	3	2019	23.7485812581914	16.0705111402359	66.9199868938401	317.724115334207	0.050933158584535	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	Rajan Sekhon	08/16/19	08/20/19	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	Sandy Clay Loam
SCH1-1-115	SCH1	F42/MO17	1	115	3166	7	3	2019	23.7485812581914	16.0705111402359	66.9199868938401	317.724115334207	0.050933158584535	0.354315203145478	234.346695557963	4.10583224115334	24.7315727391874	NA	Rajan Sekhon	08/16/19	08/20/19	12	6.7	7.2	0.3	2	2.8	54.4	196	129	13.6	701	169	9	5.3	0	6	66	27	1	65	64	12	24	Sandy Clay Loam
